Zones	2	3	4	5	6	7	8
77	$159.27	$237.05	$375.97	$422.01	$432.98	$473.69	$491.26
78	$159.59	$239.75	$387.18	$441.39	$452.88	$491.33	$494.01
79	$159.91	$240.07	$391.67	$448.15	$459.78	$494.36	$494.37
80	$160.57	$240.68	$392.32	$448.83	$460.47	$495.00	$495.79
81	$173.65	$252.88	$405.32	$455.57	$468.57	$507.80	$524.19
82	$174.96	$254.10	$406.63	$456.25	$469.38	$509.08	$527.03
83	$175.28	$254.42	$406.96	$456.58	$469.71	$509.42	$527.36
84	$175.60	$254.74	$407.58	$456.91	$470.17	$509.76	$527.69
85	$175.92	$255.13	$419.93	$457.54	$479.36	$516.52	$528.19
86	$179.72	$258.25	$421.17	$470.14	$480.32	$522.05	$538.03
87	$180.10	$263.70	$436.75	$478.97	$481.01	$537.82	$539.02
88	$180.42	$264.43	$438.31	$479.99	$494.81	$547.04	$547.09
89	$180.74	$264.75	$439.89	$482.05	$516.80	$548.76	$571.84
90	$181.22	$265.29	$456.47	$494.18	$519.00	$552.06	$574.32
91	$190.32	$275.91	$458.13	$495.40	$519.50	$552.39	$574.65
92	$191.23	$276.98	$458.84	$495.73	$529.49	$553.77	$574.98
93	$191.55	$277.30	$472.93	$496.09	$530.49	$572.77	$575.31
94	$191.87	$279.70	$474.34	$496.42	$530.82	$574.67	$575.84
95	$192.41	$280.36	$474.67	$497.68	$531.15	$575.24	$586.40
96	$203.13	$293.47	$476.79	$522.72	$535.18	$586.60	$587.46
97	$205.39	$294.79	$478.37	$527.35	$540.64	$587.78	$587.79
98	$205.71	$295.11	$478.70	$527.82	$560.21	$588.11	$588.88
99	$207.86	$295.49	$480.20	$529.07	$562.17	$589.49	$610.63
100	$211.00	$303.00	$510.00	$554.00	$572.00	$617.00	$649.00
101	$213.11	$306.03	$515.10	$559.54	$577.72	$623.17	$655.49
102	$215.22	$309.06	$520.20	$565.08	$583.44	$629.34	$661.98
103	$217.33	$312.09	$525.30	$570.62	$589.16	$635.51	$668.47
104	$219.44	$315.12	$530.40	$576.16	$594.88	$641.68	$674.96
105	$221.55	$318.15	$535.50	$581.70	$600.60	$647.85	$681.45
106	$223.66	$321.18	$540.60	$587.24	$606.32	$654.02	$687.94
107	$225.77	$324.21	$545.70	$592.78	$612.04	$660.19	$694.43
108	$227.88	$327.24	$550.80	$598.32	$617.76	$666.36	$700.92
109	$229.99	$330.27	$555.90	$603.86	$623.48	$672.53	$707.41
110	$232.10	$333.30	$561.00	$609.40	$629.20	$678.70	$713.90
111	$234.21	$336.33	$566.10	$614.94	$634.92	$684.87	$720.39
112	$236.32	$339.36	$571.20	$620.48	$640.64	$691.04	$726.88
113	$238.43	$342.39	$576.30	$626.02	$646.36	$697.21	$733.37
114	$240.54	$345.42	$581.40	$631.56	$652.08	$703.38	$739.86
115	$242.65	$348.45	$586.50	$637.10	$657.80	$709.55	$746.35
116	$244.76	$351.48	$591.60	$642.64	$663.52	$715.72	$752.84
117	$246.87	$354.51	$596.70	$648.18	$669.24	$721.89	$759.33
118	$248.98	$357.54	$601.80	$653.72	$674.96	$728.06	$765.82
119	$251.09	$360.57	$606.90	$659.26	$680.68	$734.23	$772.31
120	$253.20	$363.60	$612.00	$664.80	$686.40	$740.40	$778.80
121	$255.31	$366.63	$617.10	$670.34	$692.12	$746.57	$785.29
122	$257.42	$369.66	$622.20	$675.88	$697.84	$752.74	$791.78
123	$259.53	$372.69	$627.30	$681.42	$703.56	$758.91	$798.27
124	$261.64	$375.72	$632.40	$686.96	$709.28	$765.08	$804.76
125	$263.75	$378.75	$637.50	$692.50	$715.00	$771.25	$811.25
126	$265.86	$381.78	$642.60	$698.04	$720.72	$777.42	$817.74
127	$267.97	$384.81	$647.70	$703.58	$726.44	$783.59	$824.23
128	$270.08	$387.84	$652.80	$709.12	$732.16	$789.76	$830.72
129	$272.19	$390.87	$657.90	$714.66	$737.88	$795.93	$837.21
130	$274.30	$393.90	$663.00	$720.20	$743.60	$802.10	$843.70
131	$276.41	$396.93	$668.10	$725.74	$749.32	$808.27	$850.19
132	$278.52	$399.96	$673.20	$731.28	$755.04	$814.44	$856.68
133	$280.63	$402.99	$678.30	$736.82	$760.76	$820.61	$863.17
134	$282.74	$406.02	$683.40	$742.36	$766.48	$826.78	$869.66
135	$284.85	$409.05	$688.50	$747.90	$772.20	$832.95	$876.15
136	$286.96	$412.08	$693.60	$753.44	$777.92	$839.12	$882.64
137	$289.07	$415.11	$698.70	$758.98	$783.64	$845.29	$889.13
138	$291.18	$418.14	$703.80	$764.52	$789.36	$851.46	$895.62
139	$293.29	$421.17	$708.90	$770.06	$795.08	$857.63	$902.11
140	$295.40	$424.20	$714.00	$775.60	$800.80	$863.80	$908.60
141	$297.51	$427.23	$719.10	$781.14	$806.52	$869.97	$915.09
142	$299.62	$430.26	$724.20	$786.68	$812.24	$876.14	$921.58
143	$301.73	$433.29	$729.30	$792.22	$817.96	$882.31	$928.07
144	$303.84	$436.32	$734.40	$797.76	$823.68	$888.48	$934.56
145	$305.95	$439.35	$739.50	$803.30	$829.40	$894.65	$941.05
146	$308.06	$442.38	$744.60	$808.84	$835.12	$900.82	$947.54
147	$310.17	$445.41	$749.70	$814.38	$840.84	$906.99	$954.03
148	$312.28	$448.44	$754.80	$819.92	$846.56	$913.16	$960.52
149	$314.39	$451.47	$759.90	$825.46	$852.28	$919.33	$967.01
150	$316.50	$454.50	$765.00	$831.00	$858.00	$925.50	$973.50
