93	221.55	307.3	502.93	526.09	560.49	602.77	605.31
94	221.87	309.7	504.34	526.42	560.82	604.67	605.84
95	222.41	310.36	504.67	527.68	561.15	605.24	616.4
96	233.13	323.47	506.79	552.72	565.18	616.6	617.46
97	235.39	324.79	508.37	557.35	570.64	617.78	617.79
98	235.71	325.11	508.7	557.82	590.21	618.11	618.88
99	237.86	325.49	510.2	559.07	592.17	619.49	640.63
100	241	333	540	584	602	647	679
101	243.11	336.03	545.1	589.54	607.72	653.17	685.49
102	245.22	339.06	550.2	595.08	613.44	659.34	691.98
103	247.33	342.09	555.3	600.62	619.16	665.51	698.47
104	249.44	345.12	560.4	606.16	624.88	671.68	704.96
105	251.55	348.15	565.5	611.7	630.6	677.85	711.45
106	253.66	351.18	570.6	617.24	636.32	684.02	717.94
107	255.77	354.21	575.7	622.78	642.04	690.19	724.43
108	257.88	357.24	580.8	628.32	647.76	696.36	730.92
109	259.99	360.27	585.9	633.86	653.48	702.53	737.41
110	262.1	363.3	591	639.4	659.2	708.7	743.9
111	264.21	366.33	596.1	644.94	664.92	714.87	750.39
112	266.32	369.36	601.2	650.48	670.64	721.04	756.88
113	268.43	372.39	606.3	656.02	676.36	727.21	763.37
114	270.54	375.42	611.4	661.56	682.08	733.38	769.86
115	272.65	378.45	616.5	667.1	687.8	739.55	776.35
116	274.76	381.48	621.6	672.64	693.52	745.72	782.84
117	276.87	384.51	626.7	678.18	699.24	751.89	789.33
118	278.98	387.54	631.8	683.72	704.96	758.06	795.82
119	281.09	390.57	636.9	689.26	710.68	764.23	802.31
120	283.2	393.6	642	694.8	716.4	770.4	808.8
121	285.31	396.63	647.1	700.34	722.12	776.57	815.29
122	287.42	399.66	652.2	705.88	727.84	782.74	821.78
123	289.53	402.69	657.3	711.42	733.56	788.91	828.27
124	291.64	405.72	662.4	716.96	739.28	795.08	834.76
125	293.75	408.75	667.5	722.5	745	801.25	841.25
126	295.86	411.78	672.6	728.04	750.72	807.42	847.74
127	297.97	414.81	677.7	733.58	756.44	813.59	854.23
128	300.08	417.84	682.8	739.12	762.16	819.76	860.72
129	302.19	420.87	687.9	744.66	767.88	825.93	867.21
130	304.3	423.9	693	750.2	773.6	832.1	873.7
131	306.41	426.93	698.1	755.74	779.32	838.27	880.19
132	308.52	429.96	703.2	761.28	785.04	844.44	886.68
133	310.63	432.99	708.3	766.82	790.76	850.61	893.17
134	312.74	436.02	713.4	772.36	796.48	856.78	899.66
135	314.85	439.05	718.5	777.9	802.2	862.95	906.15
136	316.96	442.08	723.6	783.44	807.92	869.12	912.64
137	319.07	445.11	728.7	788.98	813.64	875.29	919.13
138	321.18	448.14	733.8	794.52	819.36	881.46	925.62
139	323.29	451.17	738.9	800.06	825.08	887.63	932.11
140	325.4	454.2	744	805.6	830.8	893.8	938.6
141	327.51	457.23	749.1	811.14	836.52	899.97	945.09
142	329.62	460.26	754.2	816.68	842.24	906.14	951.58
143	331.73	463.29	759.3	822.22	847.96	912.31	958.07
144	333.84	466.32	764.4	827.76	853.68	918.48	964.56
145	335.95	469.35	769.5	833.3	859.4	924.65	971.05
146	338.06	472.38	774.6	838.84	865.12	930.82	977.54
147	340.17	475.41	779.7	844.38	870.84	936.99	984.03
148	342.28	478.44	784.8	849.92	876.56	943.16	990.52
149	344.39	481.47	789.9	855.46	882.28	949.33	997.01
150	346.5	484.5	795	861	888	955.5	1003.5
