Zones	2 	3 	4 	5 	6 	7 	8
92	179.64	266.04	452.84	489.73	523.49	547.45	568.98
93	182.98	266.39	466.93	490.09	524.49	566.40	569.31
94	183.32	273.39	468.34	490.42	524.82	568.30	569.84
95	183.65	274.99	468.67	491.68	525.15	568.89	580.40
96	183.98	275.32	470.79	516.72	529.18	580.60	581.46
97	184.31	280.79	472.37	521.35	534.64	581.78	581.79
98	190.09	281.34	472.70	521.82	553.88	582.11	582.88
99	190.67	281.67	474.20	523.07	555.81	583.49	604.63
100	191.00	282.00	504.00	547.00	566.00	611.00	627.00
101	192.91	284.82	509.04	552.47	571.66	617.11	633.27
102	194.82	287.64	514.08	557.94	577.32	623.22	639.54
103	196.73	290.46	519.12	563.41	582.98	629.33	645.81
104	198.64	293.28	524.16	568.88	588.64	635.44	652.08
105	200.55	296.10	529.20	574.35	594.30	641.55	658.35
106	202.46	298.92	534.24	579.82	599.96	647.66	664.62
107	204.37	301.74	539.28	585.29	605.62	653.77	670.89
108	206.28	304.56	544.32	590.76	611.28	659.88	677.16
109	208.19	307.38	549.36	596.23	616.94	665.99	683.43
110	210.10	310.20	554.40	601.70	622.60	672.10	689.70
111	212.01	313.02	559.44	607.17	628.26	678.21	695.97
112	213.92	315.84	564.48	612.64	633.92	684.32	702.24
113	215.83	318.66	569.52	618.11	639.58	690.43	708.51
114	217.74	321.48	574.56	623.58	645.24	696.54	714.78
115	219.65	324.30	579.60	629.05	650.90	702.65	721.05
116	221.56	327.12	584.64	634.52	656.56	708.76	727.32
117	223.47	329.94	589.68	639.99	662.22	714.87	733.59
118	225.38	332.76	594.72	645.46	667.88	720.98	739.86
119	227.29	335.58	599.76	650.93	673.54	727.09	746.13
120	229.20	338.40	604.80	656.40	679.20	733.20	752.40
121	231.11	341.22	609.84	661.87	684.86	739.31	758.67
122	233.02	344.04	614.88	667.34	690.52	745.42	764.94
123	234.93	346.86	619.92	672.81	696.18	751.53	771.21
124	236.84	349.68	624.96	678.28	701.84	757.64	777.48
125	238.75	352.50	630.00	683.75	707.50	763.75	783.75
126	240.66	355.32	635.04	689.22	713.16	769.86	790.02
127	242.57	358.14	640.08	694.69	718.82	775.97	796.29
128	244.48	360.96	645.12	700.16	724.48	782.08	802.56
129	246.39	363.78	650.16	705.63	730.14	788.19	808.83
130	248.30	366.60	655.20	711.10	735.80	794.30	815.10
131	250.21	369.42	660.24	716.57	741.46	800.41	821.37
132	252.12	372.24	665.28	722.04	747.12	806.52	827.64
133	254.03	375.06	670.32	727.51	752.78	812.63	833.91
134	255.94	377.88	675.36	732.98	758.44	818.74	840.18
135	257.85	380.70	680.40	738.45	764.10	824.85	846.45
136	259.76	383.52	685.44	743.92	769.76	830.96	852.72
137	261.67	386.34	690.48	749.39	775.42	837.07	858.99
138	263.58	389.16	695.52	754.86	781.08	843.18	865.26
139	265.49	391.98	700.56	760.33	786.74	849.29	871.53
140	267.40	394.80	705.60	765.80	792.40	855.40	877.80
141	269.31	397.62	710.64	771.27	798.06	861.51	884.07
142	271.22	400.44	715.68	776.74	803.72	867.62	890.34
143	273.13	403.26	720.72	782.21	809.38	873.73	896.61
144	275.04	406.08	725.76	787.68	815.04	879.84	902.88
145	276.95	408.90	730.80	793.15	820.70	885.95	909.15
146	278.86	411.72	735.84	798.62	826.36	892.06	915.42
147	280.77	414.54	740.88	804.09	832.02	898.17	921.69
148	282.68	417.36	745.92	809.56	837.68	904.28	927.96
149	284.59	420.18	750.96	815.03	843.34	910.39	934.23
150	286.50	423.00	756.00	820.50	849.00	916.50	940.50
