Zones	2 	3 	4 	5 	6 	7 	8
90	36.60	38.58	41.76	46.65	55.05	64.01	66.97
91	37.19	39.24	42.58	47.10	55.63	64.17	67.69
92	38.09	39.98	43.20	47.81	56.35	64.45	68.42
93	39.00	40.75	44.03	48.47	56.79	64.69	69.12
94	39.91	41.49	44.65	49.10	57.45	64.81	69.84
95	40.84	42.19	45.34	49.75	57.84	65.03	70.58
96	41.75	42.90	46.54	50.31	58.17	65.39	71.26
97	42.71	44.14	46.81	51.11	58.87	65.49	71.99
98	43.69	44.43	47.70	51.72	59.53	65.98	72.71
99	44.65	45.14	48.61	52.36	60.22	66.64	73.43
100	45.48	45.87	49.51	53.15	60.88	67.32	74.15
101	45.85	46.20	49.98	53.43	61.00	67.38	74.20
102	46.33	46.90	50.56	54.12	61.63	67.99	74.92
103	47.59	47.62	51.18	54.66	62.79	69.17	75.58
104	47.88	48.31	51.79	55.24	63.00	69.37	76.29
105	48.67	49.04	52.38	56.36	63.39	69.78	76.95
106	49.47	49.77	52.98	56.39	63.97	70.40	77.66
107	50.19	50.52	54.11	56.96	64.55	71.02	78.35
108	50.92	51.24	54.20	57.53	65.14	71.64	79.04
109	51.65	51.94	54.79	58.10	65.72	72.25	79.75
110	52.28	52.71	55.41	58.66	66.36	72.90	80.44
111	52.86	53.29	56.58	59.23	66.92	73.50	81.31
112	53.94	54.39	57.19	59.81	67.49	74.14	82.19
113	54.00	54.44	57.82	60.36	68.09	74.75	83.68
114	54.57	55.58	58.46	61.53	68.68	75.35	83.88
115	55.15	55.67	58.54	61.70	69.24	76.00	84.23
116	$55.73 	$56.42 	$59.73 	$61.98 	$69.71 	$76.46 	$84.76 
117	56.29	57.01	60.34	63.12	70.28	77.07	86.12
118	56.88	58.18	60.40	63.30	70.86	77.69	86.89
119	57.48	58.24	61.01	63.67	71.45	78.30	87.92
120	58.47	59.33	61.65	64.27	72.03	78.92	88.03
121	59.11	59.66	62.28	64.72	72.49	79.35	88.43
122	59.52	60.22	62.90	65.29	73.06	80.60	89.15
123	60.13	60.29	64.17	65.85	73.64	80.80	89.86
124	60.70	61.46	64.21	66.45	74.24	81.19	90.53
125	61.31	61.47	64.86	67.03	74.81	81.81	91.21
126	62.49	62.67	66.13	67.47	75.24	82.25	92.66
127	62.54	62.70	66.78	68.04	75.82	82.86	93.33
128	63.13	63.15	67.44	68.63	76.38	84.05	94.05
129	64.33	64.37	68.08	69.23	76.97	84.35	94.75
130	64.35	64.57	68.71	69.76	77.53	84.66	95.46
131	64.94	64.99	69.37	70.24	77.96	85.11	95.49
132	65.56	66.25	69.57	70.81	78.54	85.69	96.88
133	66.17	66.35	70.03	71.37	79.09	86.30	97.20
134	66.77	66.86	70.72	71.98	79.70	86.89	97.61
135	67.28	68.18	71.35	72.58	80.35	87.53	99.01
136	67.84	68.79	72.73	73.19	80.99	88.17	99.04
137	68.43	68.99	73.41	73.72	81.46	88.72	99.70
138	69.06	69.43	74.09	74.41	82.90	89.45	101.10
139	69.68	70.80	74.39	75.03	83.15	90.06	101.50
140	70.30	71.00	74.79	75.65	83.56	90.69	101.80
141	70.92	71.46	75.51	76.24	84.04	91.15	102.31
142	71.20	72.13	76.20	76.86	84.66	91.78	102.99
143	71.84	72.79	76.90	77.48	85.31	92.43	103.69
144	72.47	73.46	77.62	78.10	85.95	93.05	104.39
145	72.72	74.89	78.72	78.74	86.60	93.67	105.09
146	73.35	75.51	79.03	79.33	87.24	94.29	105.76
147	74.44	75.65	79.78	79.97	87.86	94.94	106.48
148	74.64	76.19	80.61	80.63	89.16	95.57	107.19
149	74.85	76.87	81.20	81.21	89.36	96.18	108.39
150	75.49	77.56	82.54	83.94	89.84	96.84	109.10
