Zones	2 	3 	4 	5 	6 	7 	8
92	77.05	100.60	122.85	157.25	226.85	261.60	294.85
93	77.10	101.05	124.45	158.80	227.00	268.75	298.10
94	77.25	101.65	125.80	162.50	232.00	270.25	301.65
95	77.35	102.20	126.65	165.10	233.35	273.75	305.00
96	77.50	102.80	128.80	168.65	235.85	273.90	306.65
97	77.90	103.70	130.20	170.75	238.65	279.35	311.60
98	78.05	103.85	130.35	170.95	238.80	283.15	314.05
99	83.35	104.55	132.75	171.10	240.95	285.05	318.35
100	83.40	105.15	132.90	174.15	249.20	290.70	324.45
101	83.90	106.20	135.05	175.80	251.65	293.65	328.90
102	85.25	107.25	137.30	177.65	254.15	296.55	332.10
103	86.10	107.85	138.60	179.30	256.75	299.35	335.40
104	86.90	108.35	139.90	181.05	259.15	302.30	338.55
105	87.75	108.85	141.20	182.90	261.60	305.20	341.95
106	88.60	109.25	142.70	184.60	264.10	308.10	345.15
107	89.45	110.35	144.05	186.25	266.65	311.10	348.35
108	90.25	111.45	145.30	188.15	269.20	313.90	351.65
109	91.05	112.35	146.65	189.80	271.60	316.85	354.95
110	91.75	113.40	148.05	191.55	274.05	319.75	358.15
111	92.60	114.45	149.25	193.30	276.60	322.60	361.40
112	93.45	115.50	150.75	195.00	279.10	325.55	364.60
113	93.80	116.45	152.05	196.70	281.50	328.40	367.90
114	95.25	117.50	153.45	198.55	284.05	331.35	371.25
115	96.10	118.55	154.70	200.25	286.60	334.25	374.35
116	96.90	119.60	156.05	202.00	289.05	337.15	377.75
117	97.75	120.55	157.40	203.75	291.55	340.10	381.00
118	98.60	121.55	158.65	205.50	293.95	342.90	384.10
119	99.00	122.70	159.35	206.30	296.55	345.90	387.45
120	99.30	123.75	161.50	209.05	299.05	348.80	390.65
121	100.65	124.65	162.85	210.70	301.50	351.70	393.95
122	101.00	125.75	163.30	211.40	304.00	354.65	397.20
123	101.30	126.80	165.50	214.20	306.45	357.55	400.45
124	103.60	127.85	166.80	215.90	309.00	360.35	403.70
125	103.90	128.80	168.20	217.60	311.40	363.35	406.90
126	104.25	129.85	169.50	219.50	313.95	366.25	410.20
127	104.60	130.90	170.10	221.15	316.50	369.20	413.50
128	104.90	131.90	170.65	223.00	318.90	372.10	416.70
129	105.75	133.00	172.70	223.70	321.50	374.90	420.00
130	106.50	133.95	173.20	226.35	323.85	377.85	423.25
131	107.35	134.95	173.75	227.20	326.45	380.75	426.50
132	108.20	136.10	176.00	229.85	328.95	383.75	429.80
133	109.00	137.15	176.45	231.55	331.35	386.65	432.90
134	109.80	138.05	176.90	232.35	333.95	389.45	436.20
135	110.70	139.10	178.25	234.10	336.30	392.40	439.60
136	111.50	139.50	179.50	235.75	338.90	395.30	442.70
137	112.25	141.25	180.80	236.50	341.40	398.25	446.00
138	113.10	142.15	182.15	237.10	343.80	401.20	449.35
139	113.95	143.25	183.60	238.80	346.45	403.95	452.50
140	114.80	144.30	184.85	240.55	348.80	406.90	455.80
141	115.50	145.30	186.10	242.20	351.40	409.80	458.95
142	116.35	145.70	187.50	243.85	353.75	412.75	462.30
143	117.30	146.80	188.75	245.70	356.25	415.65	465.55
144	118.15	147.85	190.00	247.35	358.85	418.50	468.80
145	118.95	148.20	191.50	249.00	361.25	421.45	472.00
146	119.70	148.45	192.80	250.80	363.85	424.35	475.40
147	120.55	151.50	194.05	252.50	366.20	427.30	478.55
148	121.40	151.95	195.35	254.20	368.75	430.20	481.85
149	122.20	152.15	196.70	256.05	371.30	432.95	485.05
150	123.00	153.05	198.00	257.70	373.70	436.00	488.30
